"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"671f9486a023e60e8f1d53f8","e134e51e-0d25-4e99-87b8-ece79ad33209","SERVICE","recipe-store","sweet-potato-hash","Sweet Potato Hash","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>2 medium sweet potatoes, cut into cubes (3 cups)</span></p></li><li><p style=""text-align: center; ""><span>2 tbsp olive oil</span></p></li><li><p style=""text-align: center; ""><span>½ tsp ground cumin</span></p></li><li><p style=""text-align: center; ""><span>½ tsp chili powder</span></p></li><li><p style=""text-align: center; ""><span>¼ tsp sea salt</span></p></li><li><p style=""text-align: center; ""><span>1 can of black beans, drained and rinsed</span></p></li><li><p style=""text-align: center; ""><span>2 tsp  lime juice</span></p></li><li><p style=""text-align: center; ""><span>1 tsp pepper</span></p></li><li><p style=""text-align: center; ""><span>¼ cup chopped cilantro</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Preheat oven to 400℉.</span></p></li><li><p style=""text-align: center; ""><span>Prepare a baking sheet.</span></p></li><li><p style=""text-align: center; ""><span>In a large bowl, add 1 tbsp olive oil, cumin, chili powder, and salt. Mix. Add in sweet potatoes and toss until they are coated.</span></p></li><li><p style=""text-align: center; ""><span>Place sweet potatoes on the baking sheet and bake for 25 minutes or until tender.</span></p></li><li><p style=""text-align: center; ""><span>When the sweet potatoes have 5 minutes remaining, add black beans, 1 tsp lime juice, and 1 tbsp olive oil to a medium sized skillet. Mix and let saute for 5 minutes.</span></p></li><li><p style=""text-align: center; ""><span>Add sweet potatoes and other tsp of lime juice to the skillet. Stir to combine. Add cilantro on top.</span></p></li><li><p style=""text-align: center; ""><span>Let it heat for 3 more minutes and enjoy!</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>6 servings</p><p style=""text-align: center; ""><strong>1 serving (213g): </strong>245 calories, 6g fat, 42g carbohydrates, 8g protein, 12g fiber</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Sweet Potato Hash</span></p><p style=""text-align: center; ""><span>#breakfast #side #recipes</span></p>","SQ7000472","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /apps-sides","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/42645c6c-db6a-4851-a027-abdd384ec4ce/21.jpg"
"671f99746acd2952241016cf","71112216-8d91-4eba-9ac8-ecafe55df2bb","SERVICE","recipe-store","black-beans-and-rice","Black Beans and Rice","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>2 cups brown rice</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp olive oil</span></p></li><li><p style=""text-align: center; ""><span>½ cup diced onion</span></p></li><li><p style=""text-align: center; ""><span>1 medium diced bell pepper</span></p></li><li><p style=""text-align: center; ""><span>1 ½ tsp minced garlic</span></p></li><li><p style=""text-align: center; ""><span>3 cups reduced-sodium bone broth</span></p></li><li><p style=""text-align: center; ""><span>1 can diced tomatoes</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp fresh chopped cilantro</span></p></li><li><p style=""text-align: center; ""><span>2 tsp ground cumin</span></p></li><li><p style=""text-align: center; ""><span>1 tsp chili powder</span></p></li><li><p style=""text-align: center; ""><span>¼ tsp sea salt</span></p></li><li><p style=""text-align: center; ""><span>2 can black beans, drained and rinsed</span></p></li><li><p style=""text-align: center; ""><span>2 tbsp lime juice</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Cook brown rice according to the package instructions.</span></p></li><li><p style=""text-align: center; ""><span>Heat the olive oil in a large skillet. Once oil is hot, add the onions, bell pepper, and garlic. Saute for 5 minutes.</span></p></li><li><p style=""text-align: center; ""><span>Add bone broth, cooked brown rice, beans, tomatoes, cilantro, cumin, chili powder, oregano, and salt to skillet. Stir.</span></p></li><li><p style=""text-align: center; ""><span>Bring to a boil on high heat then cover with the lid and reduce to simmer on medium low heat. Simmer for about 20-25 minutes, stirring occasionally.</span></p></li><li><p style=""text-align: center; ""><span>Stir in lime juice and let sit for 5 minutes.</span></p></li><li><p style=""text-align: center; ""><span>Serve and enjoy.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>6 servings</p><p style=""text-align: center; ""><strong>1 serving (369g): </strong>235 calories, 4g fat, 39g carbohydrates, 12g protein, 9g fiber</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Black Beans and Rice</span></p><p style=""text-align: center; ""><span>#dinner #side #recipes #easy</span></p>","SQ1275824","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/apps-sides, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/53e0c1fd-4807-4e02-ba29-f748c5969dfa/19.jpg"
"671f9aa24cae162e91adf78a","aa9b50a3-4fca-439c-8012-69adfac72f54","SERVICE","recipe-store","healthier-egg-salad","Healthier Egg Salad","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>4 large hard-boiled eggs</span></p></li><li><p style=""text-align: center; ""><span>4 tsp Primal Kitchen Mayonaise</span></p></li><li><p style=""text-align: center; ""><span>1/2 tsp Dijon mustard</span></p></li><li><p style=""text-align: center; ""><span>2 tbsp chives or scallions</span></p></li><li><p style=""text-align: center; ""><span>1/2 tsp sea salt</span></p></li><li><p style=""text-align: center; ""><span>1/2 tsp pepper</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Chop eggs.</span></p></li><li><p style=""text-align: center; ""><span>Combine with mayonnaise, mustard, chives, salt, and pepper.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>2 servings</p><p style=""text-align: center; ""><strong>1 serving (116g): </strong>225 calories, 19g fat, 2g carbohydrates, 13g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Healthier Egg Salad</span></p><p style=""text-align: center; ""><span>#side #recipes #easy</span></p>","SQ6822571","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/apps-sides","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/24d96b4b-f4c5-4867-a51a-27a740b301d5/17.jpg"
"671f9ba44cae162e91ae4e91","155e79e5-cc54-48ff-a173-ac4135a791d3","SERVICE","recipe-store","homemade-sweet-potato-fries","Homemade Sweet Potato Fries","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>32 oz sweet potato</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp olive oil</span></p></li><li><p style=""text-align: center; ""><span>1 tsp garlic powder</span></p></li><li><p style=""text-align: center; ""><span>1 tsp sea salt</span></p></li><li><p style=""text-align: center; ""><span>1 tsp pepper</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Preheat the oven to 400°F.</span></p></li><li><p style=""text-align: center; ""><span>Cut the sweet potatoes into sticks (1/4 to 1/2 inch wide and 3 inches long) and toss them with the oil.</span></p></li><li><p style=""text-align: center; ""><span>Mix the spices in a small bowl.</span></p></li><li><p style=""text-align: center; ""><span>Toss sweet potatoes in spices.</span></p></li><li><p style=""text-align: center; ""><span>Spread fries out on a baking sheet.</span></p></li><li><p style=""text-align: center; ""><span>Bake for 15 minutes, then flip and finishing cooking for 10 minutes.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>4 servings</p><p style=""text-align: center; ""><strong>1 serving (233g): </strong>238 calories, 4g fat, 48g carbohydrates, 5g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Homemade Sweet Potato Fries</span></p><p style=""text-align: center; ""><span>#side #recipes #easy</span></p>","SQ2546820","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/apps-sides","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/31029945-95ec-4891-b3e2-e55adf5fe757/15.jpg"
"671f9c314377251cbfac8be8","c6eda9fc-c63a-4f76-a718-cac8fb0cb23e","SERVICE","recipe-store","banana-oat-cookies","Banana Oat Cookies","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>2 cup oats</span></p></li><li><p style=""text-align: center; ""><span>1/2 tsp cinnamon</span></p></li><li><p style=""text-align: center; ""><span>1/4 tsp salt</span></p></li><li><p style=""text-align: center; ""><span>1/2 cup creamy peanut butter (or other nut butter)</span></p></li><li><p style=""text-align: center; ""><span>1/2 tsp vanilla extract</span></p></li><li><p style=""text-align: center; ""><span>2 large ripe bananas</span></p></li><li><p style=""text-align: center; ""><span>1/4 cup dark chocolate chips</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp chia seeds</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Preheat oven to 350°F.</span></p></li><li><p style=""text-align: center; ""><span>Line a baking sheet with parchment paper.</span></p></li><li><p style=""text-align: center; ""><span>In a large bowl, combine all ingredients, stirring until well mixed.</span></p></li><li><p style=""text-align: center; ""><span>Place 2 tablespoon sized scoops onto the baking sheet. Flatten slightly, forming the shape of a cookie.</span></p></li><li><p style=""text-align: center; ""><span>Bake for 14-17 minutes, or until the edges begin to brown.</span></p></li><li><p style=""text-align: center; ""><span>Remove from the oven and cool.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>24 cookies</p><p style=""text-align: center; ""><strong>1 cookie (26g): </strong>81 calories, 4g fat, 9g carbohydrates, 3g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Banana Oat Cookies</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy</span></p>","SQ4366050","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/desserts","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/ae05f015-1e66-4049-a7b5-483df163fa54/11.jpg"
"671f9dc92238d40e5e4706c7","31f9af26-c8e9-4432-8390-55ca5139540e","SERVICE","recipe-store","iced-coffee-protein-shake","Iced Coffee Protein Shake","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; "">1 cup unsweetened almond milk</p></li><li><p style=""text-align: center; "">2 cups ice</p></li><li><p style=""text-align: center; "">1 cup cold coffee or cold brew</p></li><li><p style=""text-align: center; "">1 scoop protein powder (chocolate or vanilla)</p></li><li><p style=""text-align: center; "">1 frozen banana</p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Add all ingredients to a blender.</span></p></li><li><p style=""text-align: center; ""><span>Blend until mixed well.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>1</p><p style=""text-align: center; ""><strong>1 smoothie: </strong>244 calories, 4g fat, 31g carbohydrates, 24g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Iced Coffee Protein Shake</span></p><p style=""text-align: center; ""><span>#smoothie #breakfast #recipes #easy</span></p>","SQ8224360","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /drinks-smoothies","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/cc0cedf3-8464-4499-8a1e-6a8c40a64181/13.jpg"
"671f9e92972d0056561143c4","3fb84dbc-5a47-4463-96dd-b6af161a4993","SERVICE","recipe-store","healthy-cinnamon-apples","Healthy Cinnamon Apples","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>3 apples (about 3 cups, chopped)</span></p></li><li><p style=""text-align: center; ""><span>2 tbsp water</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp coconut oil</span></p></li><li><p style=""text-align: center; ""><span>1 tbsp honey (sub maple syrup)</span></p></li><li><p style=""text-align: center; ""><span>½ tsp </span>ground cinnamon</p></li><li><p style=""text-align: center; ""><span>⅛ tsp </span>sea salt</p></li><li><p style=""text-align: center; ""><span>¼ tsp </span>pure vanilla extract</p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Cut apples into cubes.</span></p></li><li><p style=""text-align: center; ""><span>Place apples pieces into a skillet with 2 tbsp water. Cover the pan and cook over medium heat for about 5 minutes, stirring occasionally, until the apples become slightly soft and water is absorbed.</span></p></li><li><p style=""text-align: center; ""><span>Add coconut oil to the skillet. Stir apples and oil together until all the apples are coated. Cook for 5 minutes, stirring every minute or so, until the apples become soft (If apples do not soften, cover apples for the last 2 minutes).</span></p></li><li><p style=""text-align: center; ""><span>Add honey (or maple syrup), cinnamon, salt, and vanilla to apple mixture. Stir until well mixed.</span></p></li><li><p style=""text-align: center; ""><span>Cook for about 5 more minutes, stirring every minute until the apples reach your desired softness!</span></p></li></ol><h4 style=""text-align: center; ""><strong>Nutrition Data:</strong></h4><p style=""text-align: center; ""><strong>Recipe Yield: </strong>2 servings</p><p style=""text-align: center; ""><strong>1 serving (207 g): </strong>194 calories, 7 g fat, 35 g carbohydrates, 1 g protein</p><p style=""text-align: center; ""><strong>Cronometer Recipe Name: </strong>Fitomics <span>Healthy Cinnamon Apples</span></p><p style=""text-align: center; ""><span>#dessert #recipes</span> #easy</p>","SQ7508713","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/apps-sides, /desserts","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/3f7aa552-d279-44d7-9bc0-a568cb7fe6e4/9.jpg"
"671f9fa0fde28b5c62607911","7eba21ab-f1f1-4eaf-abd4-47407fe05938","SERVICE","recipe-store","peanut-butter-chia-pudding","Peanut Butter Chia Pudding","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>2 tbsp chia seeds</span></p></li><li><p style=""text-align: center; ""><span>1 cup cashew milk</span></p></li><li><p style=""text-align: center; ""><span>2 tbsp powdered peanut butter</span></p></li><li><p style=""text-align: center; ""><span>1/2 scoop vanilla protein powder</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>In a container with an airtight lid or a mason jar, pour cashew milk into container.</span></p></li><li><p style=""text-align: center; ""><span>Add in chia seeds, peanut butter powder, and protein powder.</span></p></li><li><p style=""text-align: center; ""><span>Put the top on the container and shake for 15 seconds.</span></p></li><li><p style=""text-align: center; ""><span>Put the container in the refrigerator for 1 hour.</span></p></li><li><p style=""text-align: center; ""><span>Take container out and shake it again for 15 seconds.</span></p></li><li><p style=""text-align: center; ""><span>Let sit for 3 more hours in the refrigerator before enjoying</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>1</p><p style=""text-align: center; ""><strong>1 serving: </strong>242 calories, 10g fat, 16g carbohydrates, 23g protein, 11g fiber</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Peanut Butter Chia Pudding</span></p><p style=""text-align: center; ""><span>#snack #breakfast #recipes #easy</span></p>","SQ7125584","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /easy-meals","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/d40fb5ef-045f-4353-8a76-b356fab48aba/7.jpg"
"671fa0c43cd8c723b6b94061","c56d1136-e0a1-44e5-b0b8-e2f759952049","SERVICE","recipe-store","healthier-baked-ziti","Healthier Baked Ziti","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>8 oz ziti noodles (100% whole wheat)</span></p></li><li><p><span>1.5 lbs. ground beef</span></p></li><li><p><span>3 cups Primal Kitchen Marinara sauce</span></p></li><li><p><span>1/2 cup cottage cheese (low fat)</span></p></li><li><p><span>4 oz reduced fat mozzarella cheese</span></p></li><li><p><span>1 egg</span></p></li><li><p><span>1 tbsp olive oil</span></p></li><li><p><span>1 tbsp Italian seasoning</span></p></li><li><p><span>1 tsp minced garlic, salt, and pepper</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; ""><span>Cook pasta according to package directions.</span></p></li><li><p style=""text-align: center; ""><span>While pasta is cooking, heat olive oil in a skillet.</span></p></li><li><p style=""text-align: center; ""><span>Add garlic and sauté for 1 minute.</span></p></li><li><p style=""text-align: center; ""><span>Add ground beef and seasonings to skillet and cook until done.</span></p></li><li><p style=""text-align: center; ""><span>Pre-heat oven to 375 and spray a casserole dish with cooking spray.</span></p></li><li><p style=""text-align: center; ""><span>In a large mixing bowl, add ground beef, pasta, 2 cups marinara, half of the mozzarella, cottage cheese, and egg.</span></p></li><li><p style=""text-align: center; ""><span>Add ½ cup of marinara to the bottom of the casserole dish and spread with a spoon.</span></p></li><li><p style=""text-align: center; ""><span>Then, add in the contents of the mixing bowl to dish.</span></p></li><li><p style=""text-align: center; ""><span>Top dish with another ½ cup of marinara and remaining cheese.</span></p></li><li><p style=""text-align: center; ""><span>Bake for 25 minutes.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>8 servings</p><p style=""text-align: center; ""><strong>1 serving (244g): </strong>434 calories, 20g fat, 30g carbohydrates, 33g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Healthier Baked Ziti</span></p><p style=""text-align: center; ""><span>#dinner #recipes #easy</span></p>","SQ0431261","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/easy-meals, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/2f66fde9-7e1a-4eb3-9d69-8b089b3b41bd/3.jpg"
"67213f37356f8939d0aada5b","e32f0a19-1ac3-489c-8eac-6a2b98b8a48d","SERVICE","recipe-store","green-protein-smoothie","Green Protein Smoothie","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>1 banana</span></p></li><li><p style=""text-align: center; ""><span>1 cup spinach</span></p></li><li><p style=""text-align: center; ""><span>½ cup non-fat Greek yogurt</span></p></li><li><p style=""text-align: center; ""><span>1 scoop protein powder</span></p></li><li><p style=""text-align: center; ""><span>½ cup unsweetened almond milk</span></p></li><li><p style=""text-align: center; ""><span>1 T honey or maple syrup (optional, for added sweetness)</span></p></li><li><p style=""text-align: center; ""><span>Ice cubes</span></p></li><li><p style=""text-align: center; ""><span>Toppings: coconut flakes, sliced kiwi, muesli (optional)</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; "">Blend together banana, spinach, Greek yogurt, protein powder, almond milk, and optional sweetener.</p></li><li><p style=""text-align: center; "">Adjust consistency with more almond milk or ice if needed.</p></li><li><p style=""text-align: center; "">Pour into glass or bowl. </p></li><li><p style=""text-align: center; "">Top with coconut flakes, sliced kiwi, and muesli.</p></li><li><p style=""text-align: center; "">Enjoy your green smoothie!</p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>1 serving (432g): </strong>318 calories, 3g fat, 35g carbohydrates, 39g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Green Protein Smoothie</span></p><p style=""text-align: center; ""><span>#smoothie #breakfast #snack #recipes #easy</span></p>","SQ7478775","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /drinks-smoothies","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/1305f61c-6f93-4e82-aa6c-00613df45cc8/Screen%2BShot%2B2024-10-29%2Bat%2B4.09.12%2BPM.jpg"
"67314281cb2f703290f4f7c9","ff2b0123-a4ed-4ef1-a88c-e3678786a30d","SERVICE","recipe-store","sweet-potato-nachos","Sweet Potato Nachos","<p style=""text-align: center; ""><strong><span>         Ingredients</span></strong></p><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>2 large sweet potatoes</span></p></li><li><p style=""text-align: center; "">1 lb 95% lean <span>ground beef</span></p></li><li><p style=""text-align: center; ""><span>1 pack of taco seasoning</span></p></li><li><p style=""text-align: center; ""><span>2 oz</span> low fat cheese (dairy free or regular)</p></li><li><p style=""text-align: center; ""><span>1 c </span>chopped peppers</p></li><li><p style=""text-align: center; ""><span>½ chopped white onion + 1 TBSP olive oil to cook (optional)</span></p><p style=""text-align: center; ""><strong>Toppings</strong></p></li><li><p style=""text-align: center; ""><span>1 avocado (diced)</span></p></li><li><p style=""text-align: center; "">½ c <span>shredded lettuce </span><br><br><strong><span>Instructions: </span></strong><br>1. <span>Slice sweet potatoes into thin rounds and place evenly on baking sheet. </span><br><span>2. Cook sweet potatoes for 25-30 minutes (or until browned) at 400 degrees F.</span><br><span>3. While sweet potatoes are in oven, (add olive oil and onion to skillet), then add ground beef into onions to cook. Season with taco seasoning of choice</span><br><span>4. Take sweet potato out of oven.</span><br><span>5. Spread ground beef, cheese, and peppers evenly over sweet potato thins.</span><br><span>6. Cook in oven for 5 additional minutes to melt cheese.</span><br><span>7. Take out of oven and add into serving dishes.</span><br><span>8. Top with diced avocado and lettuce.</span><br><br><span>For individuals with IBS, omit onions and choose a taco seasoning without onion or garlic powder. Low amounts of red, yellow, and orange bell peppers are generally low FODMAP. Choose green bell peppers in larger amounts for a low FODMAP choice as well.</span></p></li></ul><p style=""text-align: center; ""></p><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Total Servings: </strong>4</p><p style=""text-align: center; ""><strong>1 serving (1 protein ball): </strong>461 calories, 19g fat, 34g carbohydrates, 38g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Sweet Potato Nachos</span></p><p style=""text-align: center; ""><span>#dinner #nachos #sweetpotato #mexican #recipes #easy #football</span></p>","SQ7288438","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/easy-meals, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/a68e9a3e-33ec-4215-a646-dc96ccc6ec94/IMG_9734.jpg"
"6733657390952d64c3856f78","5d96d1a8-f5f4-426c-8fba-9134ab16a86b","SERVICE","recipe-store","berryblastsmoothie","Berry Blast Smoothie","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span>½ banana</span></p></li><li><p style=""text-align: center; ""><span>½ frozen mixed berries</span></p></li><li><p style=""text-align: center; ""><span>½ cup spinach</span></p></li><li><p style=""text-align: center; ""><span>½ cup non-fat Greek yogurt</span></p></li><li><p style=""text-align: center; ""><span>1 scoop protein powder</span></p></li><li><p style=""text-align: center; ""><span>½ cup unsweetened almond milk</span></p></li><li><p style=""text-align: center; ""><span>1 T honey or maple syrup (optional, for added sweetness)</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; "">Blend together banana, berries, spinach, Greek yogurt, protein powder, almond milk, and optional sweetener.</p></li><li><p style=""text-align: center; "">Adjust consistency with more almond milk or add ice if needed.</p></li><li><p style=""text-align: center; "">Pour into glass and enjoy!</p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>1 serving (406g): </strong>268 calories, 2g fat, 27.5g carbohydrates, 35g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Berry Blast Smoothie</span></p><p style=""text-align: center; ""><span>#smoothie #breakfast #snack #recipes #easy</span></p>","SQ1178033","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/drinks-smoothies","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/9d2636d5-b5c7-499d-94cf-176ad62734c9/Untitled%2Bdesign.jpg"
"67338c006522897e3512798e","509d87f9-6dfa-45d9-abbf-9d7db3af7b8e","SERVICE","recipe-store","pumpkin-patch-protein-balls","Pumpkin Patch Protein Balls","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; ""><span> 1/3 c pumpkin puree</span></p></li><li><p style=""text-align: center; ""><span>1/4 c peanut butter or nut butter</span></p></li><li><p style=""text-align: center; ""><span>1 tsp vanilla</span></p></li><li><p style=""text-align: center; ""><span>1 TBSP maple syrup (or honey)</span></p></li><li><p style=""text-align: center; ""><span>1 serving of vanilla or unflavored protein powder</span></p></li><li><p style=""text-align: center; ""><span>1/3 c oat flour</span></p></li><li><p style=""text-align: center; ""><span>2 tsp pumpkin spice</span></p></li><li><p style=""text-align: center; ""><span>1 TBSP oat milk (add additional if needed)</span></p></li><li><p style=""text-align: center; ""><span>large dark chocolate chips (for pumpkin stem)</span><br></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><p style=""text-align: center; ""><span>1. Mix wet ingredients in a large bowl.</span><br><span>2. Add dry ingredients and mix until thick dough like consistency.</span><br><span>3. If dough is flakey, add oat milk 1 TBSP at a time until dough it slightly sticky.</span><br><span>4. Roll into balls.</span><br><span>5. (Optional) use a string to make indented lines across ball (in order to give pumpkin look).</span><br><span>6. Top it off with a single chocolate chip for the stem!</span><br><span>7. Refrigerate and enjoy!</span></p><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Total Servings: </strong>10</p><p style=""text-align: center; ""><strong>1 serving (1 protein ball): </strong>86 calories, 4g fat, 8g carbohydrates, 4g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Pumpkin Patch Protein Balls</span></p><p style=""text-align: center; ""><span>#protein #proteinballs #snack #recipes #easy #seasonal #fall</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DBys-xARnY-/?hl=en""><span>Instagram Reel</span></a></p>","SQ8366365","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/seasonal, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/1df261b8-5434-4b71-abb6-54280892661a/IMG_9629.jpg"
